itemid,constants,source_count,sources
4760,SCROLL_OF_BLIZZARD_IV,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4761,SCROLL_OF_BLIZZARD_V,1,scripts/zones/Windurst_Waters_[S]/npcs/Ezura-Romazura.lua
4762,SCROLL_OF_AERO,3,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4763,SCROLL_OF_AERO_II,2,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4764,SCROLL_OF_AERO_III,2,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Lower_Jeuno/npcs/Susu.lua
4765,SCROLL_OF_AERO_IV,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4766,SCROLL_OF_AERO_V,1,scripts/zones/Windurst_Waters_[S]/npcs/Ezura-Romazura.lua
4767,SCROLL_OF_STONE,3,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4768,SCROLL_OF_STONE_II,2,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4769,SCROLL_OF_STONE_III,2,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Lower_Jeuno/npcs/Susu.lua
4770,SCROLL_OF_STONE_IV,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4771,SCROLL_OF_STONE_V,1,scripts/zones/Windurst_Waters_[S]/npcs/Ezura-Romazura.lua
4772,SCROLL_OF_THUNDER,3,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4773,SCROLL_OF_THUNDER_II,2,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4774,SCROLL_OF_THUNDER_III,2,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Lower_Jeuno/npcs/Susu.lua
4775,SCROLL_OF_THUNDER_IV,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4777,SCROLL_OF_WATER,3,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4778,SCROLL_OF_WATER_II,2,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4779,SCROLL_OF_WATER_III,2,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Lower_Jeuno/npcs/Susu.lua
4780,SCROLL_OF_WATER_IV,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4781,SCROLL_OF_WATER_V,1,scripts/zones/Windurst_Waters_[S]/npcs/Ezura-Romazura.lua
4782,SCROLL_OF_FIRAGA,2,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4783,SCROLL_OF_FIRAGA_II,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4784,SCROLL_OF_FIRAGA_III,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4787,SCROLL_OF_BLIZZAGA,2,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4788,SCROLL_OF_BLIZZAGA_II,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4789,SCROLL_OF_BLIZZAGA_III,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4792,SCROLL_OF_AEROGA,2,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4793,SCROLL_OF_AEROGA_II,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4794,SCROLL_OF_AEROGA_III,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4797,SCROLL_OF_STONEGA,2,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4798,SCROLL_OF_STONEGA_II,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4799,SCROLL_OF_STONEGA_III,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4802,SCROLL_OF_THUNDAGA,2,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4803,SCROLL_OF_THUNDAGA_II,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4804,SCROLL_OF_THUNDAGA_III,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4807,SCROLL_OF_WATERGA,2,scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4808,SCROLL_OF_WATERGA_II,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4809,SCROLL_OF_WATERGA_III,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4812,SCROLL_OF_FLARE,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4813,SCROLL_OF_FLARE_II,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4814,SCROLL_OF_FREEZE,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4815,SCROLL_OF_FREEZE_II,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4816,SCROLL_OF_TORNADO,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4817,SCROLL_OF_TORNADO_II,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4818,SCROLL_OF_QUAKE,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4819,SCROLL_OF_QUAKE_II,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4820,SCROLL_OF_BURST,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4821,SCROLL_OF_BURST_II,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4822,SCROLL_OF_FLOOD,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4823,SCROLL_OF_FLOOD_II,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4828,SCROLL_OF_POISON,3,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4829,SCROLL_OF_POISON_II,3,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4833,SCROLL_OF_POISONGA,3,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4838,SCROLL_OF_BIO,3,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4839,SCROLL_OF_BIO_II,3,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4840,SCROLL_OF_BIO_III,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4843,SCROLL_OF_BURN,3,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4844,SCROLL_OF_FROST,3,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4845,SCROLL_OF_CHOKE,3,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4846,SCROLL_OF_RASP,3,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4847,SCROLL_OF_SHOCK,3,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4848,SCROLL_OF_DROWN,3,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4849,SCROLL_OF_ADDLE,2,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
4853,SCROLL_OF_DRAIN,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4854,SCROLL_OF_DRAIN_II,1,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua
4855,SCROLL_OF_ASPIR,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4856,SCROLL_OF_ASPIR_II,1,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua
4857,SCROLL_OF_BLAZE_SPIKES,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4859,SCROLL_OF_SHOCK_SPIKES,3,scripts/zones/Nashmau/npcs/Mamaroon.lua|scripts/zones/Selbina/npcs/Chutarmire.lua|scripts/zones/Windurst_Waters/npcs/Hilkomu-Makimu.lua
4860,SCROLL_OF_STUN,2,scripts/zones/Nashmau/npcs/Mamaroon.lua|scripts/zones/Rabao/npcs/Brave_Ox.lua
4861,SCROLL_OF_SLEEP,3,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4862,SCROLL_OF_BLIND,3,scripts/zones/Bastok_Markets/npcs/Zaira.lua|scripts/zones/Port_San_dOria/npcs/Regine.lua|scripts/zones/Port_Windurst/npcs/Aroro.lua
4863,SCROLL_OF_BREAK,1,scripts/zones/Windurst_Waters_[S]/npcs/Ezura-Romazura.lua
4867,SCROLL_OF_SLEEP_II,2,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Lower_Jeuno/npcs/Susu.lua
4868,SCROLL_OF_DISPEL,3,scripts/zones/Al_Zahbi/npcs/Zafif.lua|scripts/zones/Rabao/npcs/Brave_Ox.lua|scripts/zones/Windurst_Waters/npcs/Shohrun-Tuhrun.lua
4869,SCROLL_OF_WARP,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4870,SCROLL_OF_WARP_II,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4873,SCROLL_OF_RETRACE,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4881,SCROLL_OF_SLEEPGA,3,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua|scripts/zones/Lower_Jeuno/npcs/Susu.lua|scripts/zones/Mhaura/npcs/Tya_Padolih.lua
4882,SCROLL_OF_SLEEPGA_II,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4883,SCROLL_OF_ABSORB_TP,1,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua
4884,SCROLL_OF_BLIND_II,1,scripts/zones/Lower_Jeuno/npcs/Susu.lua
4885,SCROLL_OF_DREAD_SPIKES,1,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua
4886,SCROLL_OF_ABSORB_ACC,1,scripts/zones/Aht_Urhgan_Whitegate/npcs/Mazween.lua
4890,SCROLL_OF_FIRAJA,1,scripts/zones/Windurst_Waters_[S]/npcs/Ezura-Romazura.lua
4892,SCROLL_OF_AEROJA,1,scripts/zones/Windurst_Waters_[S]/npcs/Ezura-Romazura.lua
4893,SCROLL_OF_STONEJA,1,scripts/zones/Windurst_Waters_[S]/npcs/Ezura-Romazura.lua
4895,SCROLL_OF_WATERJA,1,scripts/zones/Windurst_Waters_[S]/npcs/Ezura-Romazura.lua
4899,EARTH_SPIRIT_PACT,1,scripts/zones/Norg/npcs/Solby-Maholby.lua
4912,SCROLL_OF_DISTRACT,1,scripts/zones/Mhaura/npcs/Tya_Padolih.lua
4913,SCROLL_OF_DISTRACT_II,2,scripts/zones/Tavnazian_Safehold/npcs/Mazuro-Oozuro.lua|scripts/zones/Tavnazian_Safehold/npcs/Nilerouche.lua
4914,SCROLL_OF_FRAZZLE,1,scripts/zones/Mhaura/npcs/Tya_Padolih.lua
4915,SCROLL_OF_FRAZZLE_II,2,scripts/zones/Tavnazian_Safehold/npcs/Mazuro-Oozuro.lua|scripts/zones/Tavnazian_Safehold/npcs/Nilerouche.lua
4928,SCROLL_OF_KATON_ICHI,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4930,SCROLL_OF_KATON_SAN,1,scripts/zones/Norg/npcs/Solby-Maholby.lua
4931,SCROLL_OF_HYOTON_ICHI,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4933,SCROLL_OF_HYOTON_SAN,1,scripts/zones/Norg/npcs/Solby-Maholby.lua
4934,SCROLL_OF_HUTON_ICHI,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4936,SCROLL_OF_HUTON_SAN,1,scripts/zones/Norg/npcs/Solby-Maholby.lua
4937,SCROLL_OF_DOTON_ICHI,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4939,SCROLL_OF_DOTON_SAN,1,scripts/zones/Norg/npcs/Solby-Maholby.lua
4940,SCROLL_OF_RAITON_ICHI,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4942,SCROLL_OF_RAITON_SAN,1,scripts/zones/Norg/npcs/Solby-Maholby.lua
4943,SCROLL_OF_SUITON_ICHI,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4945,SCROLL_OF_SUITON_SAN,1,scripts/zones/Norg/npcs/Solby-Maholby.lua
4946,SCROLL_OF_UTSUSEMI_ICHI,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4949,SCROLL_OF_JUBAKU_ICHI,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4952,SCROLL_OF_HOJO_ICHI,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4955,SCROLL_OF_KURAYAMI_ICHI,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4958,SCROLL_OF_DOKUMORI_ICHI,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4961,SCROLL_OF_TONKO_ICHI,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4964,SCROLL_OF_MONOMI_ICHI,2,scripts/zones/Kazham/npcs/Toji_Mumosulah.lua|scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4965,SCROLL_OF_AISHA_ICHI,1,scripts/zones/Norg/npcs/Solby-Maholby.lua
4966,SCROLL_OF_MYOSHU_ICHI,1,scripts/zones/Norg/npcs/Solby-Maholby.lua
4967,SCROLL_OF_YURIN_ICHI,1,scripts/zones/Norg/npcs/Solby-Maholby.lua
4968,SCROLL_OF_MIGAWARI_ICHI,1,scripts/zones/Norg/npcs/Solby-Maholby.lua
4970,SCROLL_OF_GEKKA_ICHI,1,scripts/zones/Norg/npcs/Solby-Maholby.lua
4971,SCROLL_OF_YAIN_ICHI,1,scripts/zones/Norg/npcs/Solby-Maholby.lua
4976,SCROLL_OF_FOE_REQUIEM,1,scripts/zones/Bastok_Markets/npcs/Hortense.lua
4977,SCROLL_OF_FOE_REQUIEM_II,1,scripts/zones/Bastok_Markets/npcs/Hortense.lua
4978,SCROLL_OF_FOE_REQUIEM_III,1,scripts/zones/Bastok_Markets/npcs/Hortense.lua
4979,SCROLL_OF_FOE_REQUIEM_IV,1,scripts/zones/Bastok_Markets/npcs/Hortense.lua
4982,SCROLL_OF_FOE_REQUIEM_VII,1,scripts/zones/Bastok_Markets/npcs/Hortense.lua
4986,SCROLL_OF_ARMYS_PAEON,1,scripts/zones/Bastok_Markets/npcs/Hortense.lua
4987,SCROLL_OF_ARMYS_PAEON_II,1,scripts/zones/Bastok_Markets/npcs/Hortense.lua
4988,SCROLL_OF_ARMYS_PAEON_III,2,scripts/zones/Bastok_Markets/npcs/Hortense.lua|scripts/zones/Kazham/npcs/Toji_Mumosulah.lua
4989,SCROLL_OF_ARMYS_PAEON_IV,1,scripts/zones/Bastok_Markets/npcs/Hortense.lua
4991,SCROLL_OF_ARMYS_PAEON_VI,1,scripts/zones/Bastok_Markets/npcs/Hortense.lua
4994,SCROLL_OF_MAGES_BALLAD,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
4996,SCROLL_OF_MAGES_BALLAD_III,1,scripts/globals/shop.lua
4997,SCROLL_OF_KNIGHTS_MINNE,1,scripts/zones/Southern_San_dOria/npcs/Ferdoulemiont.lua
4998,SCROLL_OF_KNIGHTS_MINNE_II,1,scripts/zones/Southern_San_dOria/npcs/Ferdoulemiont.lua
4999,SCROLL_OF_KNIGHTS_MINNE_III,1,scripts/zones/Southern_San_dOria/npcs/Ferdoulemiont.lua
5001,SCROLL_OF_KNIGHTS_MINNE_V,1,scripts/zones/Southern_San_dOria/npcs/Ferdoulemiont.lua
5002,SCROLL_OF_VALOR_MINUET,1,scripts/zones/Bastok_Markets/npcs/Hortense.lua
5003,SCROLL_OF_VALOR_MINUET_II,1,scripts/zones/Bastok_Markets/npcs/Hortense.lua
5004,SCROLL_OF_VALOR_MINUET_III,1,scripts/zones/Bastok_Markets/npcs/Hortense.lua
5006,SCROLL_OF_VALOR_MINUET_V,1,scripts/zones/Bastok_Markets/npcs/Hortense.lua
5007,SCROLL_OF_SWORD_MADRIGAL,1,scripts/zones/Northern_San_dOria/npcs/Boncort.lua
5009,SCROLL_OF_HUNTERS_PRELUDE,1,scripts/zones/Windurst_Woods/npcs/Mono_Nchaa.lua
5011,SCROLL_OF_SHEEPFOE_MAMBO,1,scripts/zones/Selbina/npcs/Dohdjuma.lua
5013,SCROLL_OF_FOWL_AUBADE,1,scripts/globals/shop.lua
5014,SCROLL_OF_HERB_PASTORAL,1,scripts/zones/Windurst_Woods/npcs/Wije_Tiren.lua
5017,SCROLL_OF_SCOPS_OPERETTA,1,scripts/globals/shop.lua
5018,SCROLL_OF_PUPPETS_OPERETTA,1,scripts/globals/shop.lua
5023,SCROLL_OF_GOBLIN_GAVOTTE,1,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua
5027,SCROLL_OF_ADVANCING_MARCH,1,scripts/globals/shop.lua
5029,SCROLL_OF_BATTLEFIELD_ELEGY,1,scripts/zones/Southern_San_dOria/npcs/Thadiene.lua
5032,SCROLL_OF_SINEWY_ETUDE,2,scripts/zones/Port_Jeuno/npcs/Leyla.lua|scripts/zones/Windurst_Woods/npcs/Manyny.lua
5033,SCROLL_OF_DEXTROUS_ETUDE,2,scripts/zones/Port_Jeuno/npcs/Leyla.lua|scripts/zones/Windurst_Woods/npcs/Manyny.lua
5034,SCROLL_OF_VIVACIOUS_ETUDE,2,scripts/zones/Port_Jeuno/npcs/Leyla.lua|scripts/zones/Windurst_Woods/npcs/Manyny.lua
5035,SCROLL_OF_QUICK_ETUDE,2,scripts/zones/Port_Jeuno/npcs/Leyla.lua|scripts/zones/Windurst_Woods/npcs/Manyny.lua
5036,SCROLL_OF_LEARNED_ETUDE,2,scripts/zones/Port_Jeuno/npcs/Leyla.lua|scripts/zones/Windurst_Woods/npcs/Manyny.lua
5037,SCROLL_OF_SPIRITED_ETUDE,2,scripts/zones/Port_Jeuno/npcs/Leyla.lua|scripts/zones/Windurst_Woods/npcs/Manyny.lua
5038,SCROLL_OF_ENCHANTING_ETUDE,2,scripts/zones/Port_Jeuno/npcs/Leyla.lua|scripts/zones/Windurst_Woods/npcs/Manyny.lua
5039,SCROLL_OF_HERCULEAN_ETUDE,1,scripts/zones/Bastok_Markets/npcs/Harmodios.lua
5040,SCROLL_OF_UNCANNY_ETUDE,1,scripts/zones/Bastok_Markets/npcs/Harmodios.lua
5041,SCROLL_OF_VITAL_ETUDE,1,scripts/zones/Bastok_Markets/npcs/Harmodios.lua
5042,SCROLL_OF_SWIFT_ETUDE,1,scripts/zones/Bastok_Markets/npcs/Harmodios.lua
5043,SCROLL_OF_SAGE_ETUDE,1,scripts/zones/Bastok_Markets/npcs/Harmodios.lua
5044,SCROLL_OF_LOGICAL_ETUDE,1,scripts/zones/Bastok_Markets/npcs/Harmodios.lua
5045,SCROLL_OF_BEWITCHING_ETUDE,1,scripts/zones/Bastok_Markets/npcs/Harmodios.lua
5046,SCROLL_OF_FIRE_CAROL,1,scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua
5047,SCROLL_OF_ICE_CAROL,1,scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua
5048,SCROLL_OF_WIND_CAROL,1,scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua
5049,SCROLL_OF_EARTH_CAROL,1,scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua
5050,SCROLL_OF_LIGHTNING_CAROL,1,scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua
5051,SCROLL_OF_WATER_CAROL,1,scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua
5052,SCROLL_OF_LIGHT_CAROL,1,scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua
5053,SCROLL_OF_DARK_CAROL,1,scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua
5054,SCROLL_OF_FIRE_CAROL_II,1,scripts/globals/shop.lua
5056,SCROLL_OF_WIND_CAROL_II,1,scripts/globals/shop.lua
5057,SCROLL_OF_EARTH_CAROL_II,1,scripts/globals/shop.lua
5059,SCROLL_OF_WATER_CAROL_II,1,scripts/globals/shop.lua
5062,SCROLL_OF_FIRE_THRENODY,1,scripts/zones/Windurst_Waters/npcs/Ensasa.lua
5063,SCROLL_OF_ICE_THRENODY,1,scripts/zones/Bastok_Markets/npcs/Mjoll.lua
5064,SCROLL_OF_WIND_THRENODY,1,scripts/zones/Upper_Jeuno/npcs/Champalpieu.lua
5065,SCROLL_OF_EARTH_THRENODY,1,scripts/zones/Windurst_Waters/npcs/Ensasa.lua
5066,SCROLL_OF_LIGHTNING_THRENODY,1,scripts/zones/Southern_San_dOria/npcs/Lusiane.lua
5067,SCROLL_OF_WATER_THRENODY,1,scripts/zones/Upper_Jeuno/npcs/Champalpieu.lua
5068,SCROLL_OF_LIGHT_THRENODY,1,scripts/zones/Southern_San_dOria/npcs/Lusiane.lua
5069,SCROLL_OF_DARK_THRENODY,1,scripts/zones/Bastok_Markets/npcs/Mjoll.lua
5072,SCROLL_OF_GODDESSS_HYMNUS,1,scripts/globals/shop.lua
5073,SCROLL_OF_CHOCOBO_MAZURKA,5,scripts/zones/Bastok_Mines/npcs/Neigepance.lua|scripts/zones/Kazham/npcs/Mamerie.lua|scripts/zones/Rabao/npcs/Generoit.lua|scripts/zones/Southern_San_dOria/npcs/Ferdoulemiont.lua|scripts/zones/Windurst_Woods/npcs/Quesse.lua
5076,SCROLL_OF_FOE_SIRVENTE,1,scripts/zones/Bastok_Markets/npcs/Harmodios.lua
5077,SCROLL_OF_ADVENTURERS_DIRGE,1,scripts/zones/Bastok_Markets/npcs/Harmodios.lua
5078,SCROLL_OF_SENTINELS_SCHERZO,1,scripts/zones/Lower_Jeuno/npcs/Yoskolo.lua
5079,SCROLL_OF_FOE_LULLABY_II,1,scripts/zones/Kazham/npcs/Toji_Mumosulah.lua
5082,SCROLL_OF_CURA_II,1,scripts/zones/Rabao/npcs/Brave_Ox.lua
5085,SCROLL_OF_REGEN_IV,1,scripts/zones/Port_Jeuno/npcs/Gekko.lua
5087,SCROLL_OF_GAIN_STR,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
5088,SCROLL_OF_GAIN_DEX,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
5089,SCROLL_OF_GAIN_VIT,2,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
5090,SCROLL_OF_GAIN_AGI,2,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
5091,SCROLL_OF_GAIN_INT,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
5092,SCROLL_OF_GAIN_MND,2,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
5093,SCROLL_OF_GAIN_CHR,2,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
5094,SCROLL_OF_BOOST_STR,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
5095,SCROLL_OF_BOOST_DEX,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
5096,SCROLL_OF_BOOST_VIT,2,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
5097,SCROLL_OF_BOOST_AGI,2,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
5098,SCROLL_OF_BOOST_INT,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
5099,SCROLL_OF_BOOST_MND,2,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
5100,SCROLL_OF_BOOST_CHR,2,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
5103,SCROLL_OF_CRUSADE,1,scripts/zones/Rabao/npcs/Brave_Ox.lua
5104,SCROLL_OF_FLURRY,1,scripts/zones/Selbina/npcs/Falgima.lua
5106,SCROLL_OF_INUNDATION,2,scripts/zones/Lower_Jeuno/npcs/Creepstix.lua|scripts/zones/Lower_Jeuno/npcs/Hasim.lua
5144,SERVING_OF_CRIMSON_JELLY,1,scripts/globals/shop.lua
5148,PLATE_OF_SQUID_SUSHI,1,scripts/globals/shop.lua
5149,PLATE_OF_SOLE_SUSHI,1,scripts/globals/shop.lua
5164,JAR_OF_GROUND_WASABI,2,scripts/globals/shop.lua|scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
5165,BOTTLE_OF_MOVALPOLOS_WATER,2,scripts/globals/shop.lua|scripts/zones/Oldton_Movalpolos/npcs/Bartabaq.lua
5166,COEURL_SUB,1,scripts/globals/shop.lua
5174,TAVNAZIAN_TACO,1,scripts/globals/shop.lua
5176,PLATE_OF_BREAM_SUSHI,1,scripts/globals/shop.lua
5178,PLATE_OF_DORADO_SUSHI,1,scripts/globals/shop.lua
5187,ELSHIMO_COCONUT,1,scripts/zones/Kazham/npcs/Ghemi_Sinterilo.lua
5195,SPRIG_OF_MISAREAUX_PARSLEY,1,scripts/globals/shop.lua
5234,SPRIG_OF_CIBOL,1,scripts/zones/Southern_San_dOria/npcs/Benaige.lua
5237,BUNDLE_OF_SHIRATAKI,1,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
5299,DISH_OF_SALSA,1,scripts/zones/Mhaura/npcs/Pikini-Mikini.lua
5308,TOOLBAG_UCHITAKE,1,scripts/globals/shop.lua
5309,TOOLBAG_TSURARA,1,scripts/globals/shop.lua
5310,TOOLBAG_KAWAHORI_OGI,1,scripts/globals/shop.lua
