itemid,name,canonical_class,class_source,seller_policy_eligible,buyer_policy_eligible,seller_source,buyer_source,maturity,maturity_source,base_reason,overlay_reason,applied_overlays,policy_ready,pricing_ready,source_policy_family,source_gate_open,synthetic_supply_source_allowed,source_keep_protected,pricing_gate_required,live_seller_baseline,live_buyer_baseline,activation_ready,auto_live_promotion
18065,storm_zaghnal,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18066,blackjack,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18067,keen_zaghnal,SCARCE,restricted-craft,0,1,,restricted-craft,GROWING,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,restricted-craft,0,1,,1,1,0,0,0,0,0,0
18068,san_dorian_spear,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18069,kingdom_spear,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ESTABLISHED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18070,san_dorian_halberd,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18071,kingdom_halberd,SCARCE,hq-rare,1,1,hq-rare,hq-rare,MATURE,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18072,royal_knight_army_lance_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ESTABLISHED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,INDEPENDENT_NQ_PLUS_ONE_RECIPE,hq-rare,0,1,,1,1,0,0,0,0,0,0
18073,royal_knight_army_lance_+2,SCARCE,hq-rare,1,1,hq-rare,hq-rare,MATURE,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18074,iron_ram_lance,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18075,rossignol,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18076,spark_spear,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18077,spark_spear_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ESTABLISHED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18078,spark_lance,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18079,spark_lance_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,MATURE,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18080,spark_fork,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18081,spark_fork_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,MATURE,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18082,barchha,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18083,barchha_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18084,rune_halberd,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18085,platoon_lance,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18086,behourd_lance,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18087,schwarz_lance,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18088,dreizack,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18089,schiltron_spear,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18090,military_spear,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18091,mighty_lance,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18092,bourdonasse,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18093,couse,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18094,couse_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18095,dispel_couse,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18096,heavy_lance,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18097,gondo-shizunori,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,1,,1,1,0,0,0,0,0,0
18098,martial_lance,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18099,stone-splitter,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18100,love_halberd,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18101,zs_trident,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18102,pitchfork,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18103,pitchfork_+1,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18104,fuscina,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18105,orichalcum_lance,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18106,tritons_lance,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18107,ponderous_lance,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18108,lucent_lance,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18109,leviathans_couse,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18110,mezraq,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18111,mezraq_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18112,puk_lance,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18113,imperial_neza,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18114,tournament_lance,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18115,engetsuto,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18116,engetsuto_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18117,gimlet_spear,SCARCE,restricted-craft,0,1,,restricted-craft,GROWING,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,restricted-craft,0,1,,1,1,0,0,0,0,0,0
18118,dark_mezraq,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18119,dark_mezraq_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18120,radiant_lance,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18121,valkyries_fork,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18122,broach_lance,SCARCE,restricted-craft,0,1,,restricted-craft,ADVANCED,restricted-craft,RESTRICTED_CRAFT_OUTPUT_ONLY,GUILD_POINT_TECHNIQUE_RESTRICTED_CRAFT_EQUIPMENT,restricted-craft,0,1,,1,1,0,0,0,0,0,0
18123,thalassocrat,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18124,thalassocrat_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18125,cletine,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18126,tomoe,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18127,achilles_spear,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18128,skystrider,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18129,dabo,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18130,dabo_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18131,zaide,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18132,combat_casters_boomerang_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ESTABLISHED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,INDEPENDENT_NQ_PLUS_ONE_RECIPE,hq-rare,0,1,,1,1,0,0,0,0,0,0
18133,combat_casters_boomerang_+2,SCARCE,hq-rare,1,1,hq-rare,hq-rare,MATURE,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18134,junior_musketeers_chakram_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,MATURE,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,INDEPENDENT_NQ_PLUS_ONE_RECIPE,hq-rare,0,1,,1,1,0,0,0,0,0,0
18135,junior_musketeers_chakram_+2,SCARCE,hq-rare,1,1,hq-rare,hq-rare,ADVANCED,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18136,morion_tathlum,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18137,holy_ampulla,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18138,bailathorn,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18139,bomb_core,PROTECTED,candidate-market-policy,0,0,,,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
18140,phantom_tathlum,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18141,ungur_boomerang,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18142,shigeto_bow,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18143,shigeto_bow_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18144,bow_of_trials,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18145,master_casters_bow,PROTECTED,candidate-market-policy,0,0,vendor-pricing-block,vendor-pricing-block,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,VENDOR_PRICING_BLOCK,1,0,1,1,0,0,0,0
18146,gun_of_trials,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18147,culverin_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18148,acid_bolt,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18149,sleep_bolt,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18150,blind_bolt,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18151,bloody_bolt,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18152,venom_bolt,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18153,holy_bolt,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18154,beetle_arrow,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18155,scorpion_arrow,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18156,horn_arrow,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18157,poison_arrow,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18158,sleep_arrow,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18159,demon_arrow,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18160,spartan_bullet,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18161,arctic_wind,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18162,east_wind,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18163,zephyr,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18164,antarctic_wind,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18165,fenrirs_stone,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18166,happy_egg,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18167,fortune_egg,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18168,imperial_egg,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18169,tsars_egg,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18170,platoon_edge,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18171,platoon_disc,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18172,light_boomerang,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18173,nokizaru_shuriken,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18174,mantra_coin,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18175,optical_needle,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18176,nazar_bonjuk,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18177,kakanpu,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18178,bodkin_arrow,STAPLE,candidate-market-policy,0,0,,,,,ORDINARY_STACKABLE_COMMODITY,,,1,1,,1,1,0,0,0,0,0,0
18180,goblin_grenade,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,UNKNOWN_ACQUISITION,0,0,1,0,0,0,0,0
18181,crude_arrow,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
18182,crude_arrow_+1,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
18183,crude_arrow_+2,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
18184,crude_arrow_+3,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
18185,crude_arrow_+4,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
18186,crude_arrow_+5,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
18187,crude_arrow_+6,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
18188,crude_arrow_+7,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
18189,dogbolt,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
18190,dogbolt_+1,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
18191,dogbolt_+2,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
18192,dogbolt_+3,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
18193,dogbolt_+4,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
18194,dogbolt_+5,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
18195,antique_bullet,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
18196,senior_gold_musketeers_axe,PROTECTED,candidate-market-policy,0,0,vendor-pricing-block,vendor-pricing-block,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,VENDOR_PRICING_BLOCK,1,0,1,1,0,0,0,0
18197,bhuj_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,FULL,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18198,byakkos_axe,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18199,ulfhedinn_axe,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
18200,hydro_axe,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18201,hydro_axe_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,MATURE,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18202,hydro_cutter,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
18203,hydro_cutter_+1,SCARCE,hq-rare,1,1,hq-rare,hq-rare,MATURE,hq-rare,HQ_EQUIPMENT_REQUIRES_MATURITY,RECIPE_BACKED_HQ_OUTPUT,hq-rare,0,1,,1,1,0,0,0,0,0,0
18204,hydro_chopper,SCARCE,candidate-market-policy,0,0,,,,,ORDINARY_EQUIPMENT,,,1,1,,1,1,0,0,0,0,0,0
