itemid,name,item_type,ah_category,stack_size,policy_family,acquisition_state,source_gate_open,synthetic_supply_source_allowed,pricing_gate_required,seller_source_eligible,buyer_source_eligible,keep_protected,policy_reason,prior_resolution,source_types,repository_source_families,activation_ready,auto_live_promotion
18861,grandeur,7,11,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
18862,clearpath,7,11,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
18876,vodun_mace_+1,7,0,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,NON_AH_NO_SOURCE,,,0,0
18878,robur_mace_+1,7,11,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
18883,luckitoo,7,11,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
18899,runic_anelace,7,3,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
18902,falcata_+1,7,3,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
18906,galenus,7,3,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
18907,devourer,7,3,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
18946,fourth_division_zaghnal,7,7,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
18947,molioness_sickle,7,7,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
18951,vendetta,7,7,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
18952,faucheuse,7,7,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
18962,rusty_zaghnal,7,7,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
18963,gleaming_zaghnal,7,7,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
18965,dire_scythe_+1,7,7,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
18968,bounty_sickle,7,7,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19024,sword_strap,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
19026,spear_strap,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
19027,claymore_grip,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
19029,brave_grip,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19030,wise_strap,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19031,fire_grip,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19032,water_grip,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19033,wind_grip,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19035,thunder_grip,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19036,earth_grip,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19037,light_grip,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19038,dark_grip,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19039,orca_strap,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19040,shark_strap,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19043,tenax_strap,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19044,disciple_grip,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19045,succubus_grip,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19048,reign_grip,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19049,vivid_strap,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19051,vivid_strap_+1,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19052,divinus_grip,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19053,curatio_grip,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19054,fulcio_grip,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19055,macero_grip,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19056,elementa_grip,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19057,caecus_grip,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19058,vox_grip,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19059,quire_grip,7,62,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19100,cobra_unit_knife,7,2,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
19107,azoth,7,2,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19111,silktone,7,2,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
19112,farseer,7,2,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
19120,avis,7,2,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19139,verus_knife_+1,7,2,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19140,mantodea_harpe,7,2,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19142,gnadgott,7,2,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19150,cobra_unit_claymore,7,4,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
19155,cruadin,7,4,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19156,balisarde,7,4,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
19160,estramacon,7,4,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19166,cratus_sword_+1,7,4,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19171,kardia_faussar_+1,7,4,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19172,jingang_greatsword,7,4,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19173,gram,7,4,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19186,tiny_tathlum,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
19188,killer_shortbow,7,13,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19202,smart_grenade,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
19208,grand_crossbow,7,13,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19215,amanokakoyumi,7,13,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
19216,failnaught,7,13,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19217,basilisk,7,13,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
19218,murderer,7,13,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
19219,iwatsubute,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19220,goblin_cracker,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19230,nous_arbalest,7,13,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19243,brio_dart,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19249,thew_bomblet,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19250,witchstone,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19257,incantor_stone,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19258,qirmiz_tathlum,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19259,clarus_stone,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19261,jinx_discus,7,13,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19263,amazon_bow,7,13,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19264,amazon_bow_+1,7,13,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19266,darkwing_+1,7,13,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19268,ribauldequin_+1,7,13,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19269,leisure_musk,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19270,quartz_tathlum,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19271,osoraku,7,9,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
19272,yagentoshiro,7,9,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
19283,rusty_kunai,7,9,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19284,hiwa,7,9,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19286,kakko_+1,7,9,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19290,aizenkunitoshi,7,9,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,REFERENCE_ONLY,QUEST_REFERENCE,,0,0
19294,ichi-an_+1,7,9,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19296,ban,7,9,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19297,kakesu,7,9,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19305,pike,7,8,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19308,rusty_spear,7,8,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19309,gleaming_spear,7,8,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
19310,guisarme,7,8,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
19311,guisarme_+1,7,0,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,NON_AH_NO_SOURCE,,,0,0
19314,quint_spear,7,8,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19315,erebuss_lance,7,8,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19316,fetter_lance,7,8,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19318,borian_spear_+1,7,8,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19732,miramar_gun,7,13,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19734,beursault_bow_+1,7,13,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19736,cecchinos_fucile_+1,7,13,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19737,percept_bow,7,13,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19738,aifes_bow,7,13,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19739,moros_crossbow,7,13,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19740,stoertebeker,7,13,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19761,impatiens,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19762,oneiros_tathlum,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19764,demonry_core,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19765,demonry_stone,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19766,fracas_grenade,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19767,oneiros_pebble,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19768,egoists_tathlum,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19771,strobilus,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19772,esper_stone,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19773,hagneia_stone,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19774,angha_gem,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19775,memoria_sachet,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19777,ombre_tathlum,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19778,hasty_pinion,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19779,potestas_bomblet,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
19780,mana_ampulla,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,SCRIPT_REFERENCE_ONLY,,,0,0
19781,eluders_sachet,7,15,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19791,draca_couse,7,8,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19792,drachenstich,7,8,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19793,patientia_lance,7,8,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
19795,ereptor_lance,7,8,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
20525,blurred_claws,7,1,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
20526,blurred_claws_+1,7,1,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
20537,bhakazi_sainti,7,1,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
20538,bhakazi_sainti_+1,7,1,1,UNKNOWN_ACQUISITION,UNKNOWN,0,0,0,0,0,1,ACQUISITION_SOURCE_NOT_ESTABLISHED,AH_LISTED_NO_SOURCE,,,0,0
