itemid,name,policy_family,recommended_class,policy_reason,seller_eligible,buyer_eligible,has_hard_floor,vendor_price_min,vendor_price_max,manual_review_required,source_confidence,source_signals,quest_reference_count,mission_reference_count,reward_like_reference_count,missing_item_enum_constant,internal_type,has_same_name_mirror,strong_internal_mirror,mirror_itemid,activation_ready,auto_live_promotion
4892,scroll_of_aeroja,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,185240,185240,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4893,scroll_of_stoneja,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,168150,168150,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4894,scroll_of_thundaja,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4895,scroll_of_waterja,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,176700,176700,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4896,fire_spirit_pact,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,,0,0,0,0,0,0,0,0,0,0
4897,ice_spirit_pact,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,,0,0,0,0,0,0,0,0,0,0
4898,air_spirit_pact,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,,0,0,0,0,0,0,0,0,0,0
4899,earth_spirit_pact,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,450,450,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4900,thunder_spirit_pact,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,,0,0,0,0,0,0,0,0,0,0
4901,water_spirit_pact,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4902,light_spirit_pact,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,,0,0,0,0,0,0,0,0,0,0
4903,dark_spirit_pact,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,,0,0,0,0,0,0,0,0,0,0
4912,scroll_of_distract,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,19600,19600,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4913,scroll_of_distract_ii,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,175827,175827,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4914,scroll_of_frazzle,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,27216,27216,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4915,scroll_of_frazzle_ii,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,217000,217000,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4916,scroll_of_fira,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4917,scroll_of_fira_ii,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4918,scroll_of_blizzara,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4919,scroll_of_blizzara_ii,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4920,scroll_of_aera,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4921,scroll_of_aera_ii,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4922,scroll_of_stonera,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4923,scroll_of_stonera_ii,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4924,scroll_of_thundara,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4925,scroll_of_thundara_ii,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4926,scroll_of_watera,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4927,scroll_of_watera_ii,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4928,scroll_of_katon_ichi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,2331,2331,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4929,scroll_of_katon_ni,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4930,scroll_of_katon_san,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,125212,125212,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4931,scroll_of_hyoton_ichi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,2331,2331,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4932,scroll_of_hyoton_ni,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4933,scroll_of_hyoton_san,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,125212,125212,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4934,scroll_of_huton_ichi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,2331,2331,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4935,scroll_of_huton_ni,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4936,scroll_of_huton_san,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,125212,125212,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4937,scroll_of_doton_ichi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,2331,2331,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4938,scroll_of_doton_ni,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4939,scroll_of_doton_san,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,125212,125212,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4940,scroll_of_raiton_ichi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,2331,2331,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4941,scroll_of_raiton_ni,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4942,scroll_of_raiton_san,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,125212,125212,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4943,scroll_of_suiton_ichi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,2331,2331,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4944,scroll_of_suiton_ni,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4945,scroll_of_suiton_san,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,125212,125212,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4946,scroll_of_utsusemi_ichi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,13133,13133,0,HIGH,SCRIPT_SHOP|QUEST_REFERENCE|BROAD_VENDOR_INDEX,1,0,0,0,0,0,0,0,0,0
4947,scroll_of_utsusemi_ni,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,,0,0,0,0,0,0,0,0,0,0
4949,scroll_of_jubaku_ichi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,2849,2849,0,HIGH,SCRIPT_SHOP|QUEST_REFERENCE|BROAD_VENDOR_INDEX,1,0,0,0,0,0,0,0,0,0
4952,scroll_of_hojo_ichi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,2849,2849,0,HIGH,SCRIPT_SHOP|QUEST_REFERENCE|BROAD_VENDOR_INDEX,1,0,0,0,0,0,0,0,0,0
4953,scroll_of_hojo_ni,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4955,scroll_of_kurayami_ichi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,2849,2849,0,HIGH,SCRIPT_SHOP|QUEST_REFERENCE|BROAD_VENDOR_INDEX,1,0,0,0,0,0,0,0,0,0
4956,scroll_of_kurayami_ni,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4958,scroll_of_dokumori_ichi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,2849,2849,0,HIGH,SCRIPT_SHOP|QUEST_REFERENCE|BROAD_VENDOR_INDEX,1,0,0,0,0,0,0,0,0,0
4961,scroll_of_tonko_ichi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,2849,2849,0,HIGH,SCRIPT_SHOP|REWARD_LIKE_REFERENCE|BROAD_VENDOR_INDEX,0,0,3,0,0,0,0,0,0,0
4962,scroll_of_tonko_ni,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4964,scroll_of_monomi_ichi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,9590,9590,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4965,scroll_of_aisha_ichi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,92610,92610,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4966,scroll_of_myoshu_ichi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,98894,98894,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4967,scroll_of_yurin_ichi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,95754,95754,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4968,scroll_of_kakka_ichi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,155232,155232,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4969,scroll_of_migawari_ichi,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4970,scroll_of_gekka_ichi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,163705,163705,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4971,scroll_of_yain_ichi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,163705,163705,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4976,scroll_of_foe_requiem,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,71,71,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4977,scroll_of_foe_requiem_ii,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,490,490,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4978,scroll_of_foe_requiem_iii,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,4400,4400,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4979,scroll_of_foe_requiem_iv,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,7680,7680,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4980,scroll_of_foe_requiem_v,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4981,scroll_of_foe_requiem_vi,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4982,scroll_of_foe_requiem_vii,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,51300,51300,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4984,scroll_of_horde_lullaby,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,,0,0,0,0,0,0,0,0,0,0
4985,scroll_of_horde_lullaby_ii,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
4986,scroll_of_armys_paeon,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,42,42,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4987,scroll_of_armys_paeon_ii,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,357,357,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4988,scroll_of_armys_paeon_iii,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,3600,3600,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4989,scroll_of_armys_paeon_iv,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,6600,6600,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4990,scroll_of_armys_paeon_v,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,,0,0,0,0,0,0,0,0,0,0
4991,scroll_of_armys_paeon_vi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,53200,53200,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4994,scroll_of_mages_ballad,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,11833,11833,0,HIGH,SCRIPT_SHOP|QUEST_REFERENCE|BROAD_VENDOR_INDEX,1,0,0,0,0,0,0,0,0,0
4995,scroll_of_mages_ballad_ii,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,,0,0,0,0,0,0,0,0,0,0
4996,scroll_of_mages_ballad_iii,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,140039,140039,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4997,scroll_of_knights_minne,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,17,17,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4998,scroll_of_knights_minne_ii,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,960,960,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
4999,scroll_of_knights_minne_iii,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,5720,5720,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5000,scroll_of_knights_minne_iv,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
5001,scroll_of_knights_minne_v,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,55100,55100,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5002,scroll_of_valor_minuet,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,25,25,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5003,scroll_of_valor_minuet_ii,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,1224,1224,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5004,scroll_of_valor_minuet_iii,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,6160,6160,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5005,scroll_of_valor_minuet_iv,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,,0,0,0,0,0,0,0,0,0,0
5006,scroll_of_valor_minuet_v,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,58500,58500,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5007,scroll_of_sword_madrigal,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,182,182,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5008,scroll_of_blade_madrigal,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
5009,scroll_of_hunters_prelude,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,2880,2880,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5010,scroll_of_archers_prelude,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
5011,scroll_of_sheepfoe_mambo,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,259,259,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5012,scroll_of_dragonfoe_mambo,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
5013,scroll_of_fowl_aubade,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,3369,3369,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5014,scroll_of_herb_pastoral,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,108,108,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5016,scroll_of_shining_fantasia,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
5017,scroll_of_scops_operetta,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,677,677,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5018,scroll_of_puppets_operetta,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,19552,19552,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5020,scroll_of_gold_capriccio,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
5022,scroll_of_warding_round,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
5023,scroll_of_goblin_gavotte,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,8160,8160,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5027,scroll_of_advancing_march,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,2379,2379,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5028,scroll_of_victory_march,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
5029,scroll_of_battlefield_elegy,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,4800,4800,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5030,scroll_of_carnage_elegy,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,,0,0,0,0,0,0,0,0,0,0
5032,scroll_of_sinewy_etude,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,3420,3420,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5033,scroll_of_dextrous_etude,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,3060,3060,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5034,scroll_of_vivacious_etude,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,2400,2400,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5035,scroll_of_quick_etude,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,2080,2080,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5036,scroll_of_learned_etude,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,1704,1704,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5037,scroll_of_spirited_etude,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,1376,1376,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5038,scroll_of_enchanting_etude,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,1088,1088,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5039,scroll_of_herculean_etude,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,88400,88400,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5040,scroll_of_uncanny_etude,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,85000,85000,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5041,scroll_of_vital_etude,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,76800,76800,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5042,scroll_of_swift_etude,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,73600,73600,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5043,scroll_of_sage_etude,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,70400,70400,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
